experiment,scenario,value,policy,n_seed,user_num,load_scale,bw_scale,f_scale,tmax_scale,episodes,warmup_ratio,p_c5_viol_mean,p_c5_viol_std,p_c6_viol_mean,p_c6_viol_std,p_c7_viol_mean,p_c7_viol_std,p_c8_viol_mean,p_c8_viol_std,mean_c5_excess_ratio_mean,mean_c5_excess_ratio_std,mean_overflow_prob_mean,mean_overflow_prob_std,mean_m1_excess_cond_mean,mean_m1_excess_cond_std,mean_m2_excess_cond_mean,mean_m2_excess_cond_std,mean_offload_ratio_mean,mean_offload_ratio_std,total_energy_mean,total_energy_std,avg_energy_per_slot_user_mean,avg_energy_per_slot_user_std,action_0_ratio_mean,action_0_ratio_std,action_1_ratio_mean,action_1_ratio_std,action_2_ratio_mean,action_2_ratio_std,action_3_ratio_mean,action_3_ratio_std,action_4_ratio_mean,action_4_ratio_std,action_5_ratio_mean,action_5_ratio_std,action_6_ratio_mean,action_6_ratio_std,action_7_ratio_mean,action_7_ratio_std
stress_scan,load_scale,0.5,Full,2,15,0.5,1.0,1.0,1.0,40,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.24236844992282,2.9734210567809143,0.0,0.0,0.0,0.0,0.0,0.0,0.525,0.008333333333333304,8.1699529227088,1.094213926803194,0.027233176409029336,0.0036473797560106474,0.0,0.0,0.0,0.0,0.0,0.0,0.475,0.008333333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.525,0.008333333333333304
stress_scan,load_scale,0.5,IQL,2,15,0.5,1.0,1.0,1.0,40,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.90192104095954,5.165562274318319,0.0,0.0,0.0,0.0,0.0,0.0,0.5283333333333333,0.0016666666666666496,8.301220990539774,0.4219325911411538,0.02767073663513258,0.0014064419704705124,0.0,0.0,0.0,0.0,0.0,0.0,0.4716666666666667,0.0016666666666666774,0.0,0.0,0.0,0.0,0.0,0.0,0.5283333333333333,0.0016666666666667052
stress_scan,load_scale,0.5,No-EVT,2,15,0.5,1.0,1.0,1.0,40,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.24236844992282,2.9734210567809143,0.0,0.0,0.0,0.0,0.0,0.0,0.525,0.008333333333333304,8.1699529227088,1.094213926803194,0.027233176409029336,0.0036473797560106474,0.0,0.0,0.0,0.0,0.0,0.0,0.475,0.008333333333333331,0.0,0.0,0.0,0.0,0.0,0.0,0.525,0.008333333333333304
stress_scan,load_scale,0.5,Lyapunov-Greedy,2,15,0.5,1.0,1.0,1.0,40,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.75162156111105,0.16891505000003804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08099999999999997,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,load_scale,0.5,Non-MEC,2,15,0.5,1.0,1.0,1.0,40,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.75162156111105,0.16891505000003804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08099999999999997,0.0,0.0002699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,load_scale,0.5,Stand-alone MEC,2,15,0.5,1.0,1.0,1.0,40,0.5,0.9199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.876500865647216,0.00554802551762279,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.7208127798314496,0.0012781142351361297,0.012402709266104832,4.260380783787168e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.92,0.0
stress_scan,load_scale,0.5,Random,2,15,0.5,1.0,1.0,1.0,40,0.5,0.8999999999999999,0.019999999999999962,0.0,0.0,0.0,0.0,0.0,0.0,373.0276381468292,8.0767316771676,0.0,0.0,0.0,0.0,0.0,0.0,0.5033333333333334,0.006666666666666654,0.8601291173608352,0.014109732394463337,0.0028670970578694504,4.703244131487789e-05,0.11666666666666667,0.006666666666666668,0.11166666666666666,0.008333333333333331,0.13666666666666666,0.003333333333333341,0.13166666666666665,0.0016666666666666635,0.12,0.013333333333333329,0.10500000000000001,0.0016666666666666705,0.15666666666666668,0.006666666666666668,0.12166666666666667,0.011666666666666665
stress_scan,load_scale,1.0,Full,2,15,1.0,1.0,1.0,1.0,40,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.97086372656673,19.356918544938267,0.0,0.0,0.0,0.0,0.0,0.0,0.5166666666666667,0.0,15.150730288696215,1.038402296885005,0.050502434295654056,0.003461340989616684,0.0,0.0,0.0,0.0,0.0,0.0,0.48333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5166666666666667,0.0
stress_scan,load_scale,1.0,IQL,2,15,1.0,1.0,1.0,1.0,40,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.956832326081,10.41886621352674,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.003333333333333355,16.667945066673962,0.7400220966878921,0.055559816888913205,0.002466740322292972,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.003333333333333327,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.003333333333333355
stress_scan,load_scale,1.0,No-EVT,2,15,1.0,1.0,1.0,1.0,40,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.97086372656673,19.356918544938267,0.0,0.0,0.0,0.0,0.0,0.0,0.5166666666666667,0.0,15.150730288696215,1.038402296885005,0.050502434295654056,0.003461340989616684,0.0,0.0,0.0,0.0,0.0,0.0,0.48333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5166666666666667,0.0
