experiment,scenario,value,policy,n_seed,user_num,load_scale,bw_scale,f_scale,tmax_scale,episodes,warmup_ratio,p_c5_viol_mean,p_c5_viol_std,p_c6_viol_mean,p_c6_viol_std,p_c6_exceed_ratio_mean,p_c6_exceed_ratio_std,p_c7_viol_mean,p_c7_viol_std,p_c8_viol_mean,p_c8_viol_std,mean_c5_excess_ratio_mean,mean_c5_excess_ratio_std,mean_overflow_prob_mean,mean_overflow_prob_std,mean_m1_excess_cond_mean,mean_m1_excess_cond_std,mean_m2_excess_cond_mean,mean_m2_excess_cond_std,mean_offload_ratio_mean,mean_offload_ratio_std,total_energy_mean,total_energy_std,avg_energy_per_slot_user_mean,avg_energy_per_slot_user_std,action_0_ratio_mean,action_0_ratio_std,action_1_ratio_mean,action_1_ratio_std,action_2_ratio_mean,action_2_ratio_std,action_3_ratio_mean,action_3_ratio_std,action_4_ratio_mean,action_4_ratio_std,action_5_ratio_mean,action_5_ratio_std,action_6_ratio_mean,action_6_ratio_std,action_7_ratio_mean,action_7_ratio_std
stress_scan,load_scale,0.5,Full,3,15,0.5,1.0,1.0,1.0,1000,0.7,0.9601481481481481,0.0006372092790401875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.7937605528395,2.332709766448225,0.0,0.0,0.0,0.0,0.0,0.0,0.053481481481481394,0.0019570140464626505,1364895.8902990047,376126.4956289906,303.3101978442233,83.58366569533125,0.0,0.0,0.0,0.0,0.0,0.0,0.9465185185185185,0.0019570140464626276,0.009851851851851851,0.0013374422285383546,0.008888888888888889,0.0010886621079036348,0.011037037037037038,0.0014777731365377782,0.023703703703703703,0.001817458392057082
stress_scan,load_scale,0.5,IQL,3,15,0.5,1.0,1.0,1.0,1000,0.7,0.9605185185185185,0.0016463785756216421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.30556689753087,2.6114063501253146,0.0,0.0,0.0,0.0,0.0,0.0,0.05333333333333325,0.002572408200620042,1308717.8569183925,192934.3719266606,290.82619042630944,42.87430487259124,0.0,0.0,0.0,0.0,0.0,0.0,0.9466666666666667,0.002572408200620058,0.01037037037037037,0.0005237828008789241,0.008888888888888889,0.0006542045086168774,0.011111111111111112,0.0013698697784375507,0.022962962962962963,0.0009310966733315951
stress_scan,load_scale,0.5,No-EVT,3,15,0.5,1.0,1.0,1.0,1000,0.7,0.9601481481481481,0.0006372092790401875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.7937605528395,2.332709766448225,0.0,0.0,0.0,0.0,0.0,0.0,0.053481481481481394,0.0019570140464626505,1364895.8902990047,376126.4956289906,303.3101978442233,83.58366569533125,0.0,0.0,0.0,0.0,0.0,0.0,0.9465185185185185,0.0019570140464626276,0.009851851851851851,0.0013374422285383546,0.008888888888888889,0.0010886621079036348,0.011037037037037038,0.0014777731365377782,0.023703703703703703,0.001817458392057082
stress_scan,load_scale,0.5,C6-Only,3,15,0.5,1.0,1.0,1.0,1000,0.7,0.9601481481481481,0.0006372092790401875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.7937605528395,2.332709766448225,0.0,0.0,0.0,0.0,0.0,0.0,0.053481481481481394,0.0019570140464626505,1364895.8902990047,376126.4956289906,303.3101978442233,83.58366569533125,0.0,0.0,0.0,0.0,0.0,0.0,0.9465185185185185,0.0019570140464626276,0.009851851851851851,0.0013374422285383546,0.008888888888888889,0.0010886621079036348,0.011037037037037038,0.0014777731365377782,0.023703703703703703,0.001817458392057082
stress_scan,load_scale,0.5,Lyapunov-Greedy,3,15,0.5,1.0,1.0,1.0,1000,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.2798067474074,0.1726241830109986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2150000000000054,0.0,0.0002700000000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,load_scale,0.5,Non-MEC,3,15,0.5,1.0,1.0,1.0,1000,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.2798067474074,0.1726241830109986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2150000000000054,0.0,0.0002700000000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stress_scan,load_scale,0.5,Stand-alone MEC,3,15,0.5,1.0,1.0,1.0,1000,0.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3003622.792423531,4526.81690101718,667.4717316496735,1.0059593113371192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0
stress_scan,load_scale,0.5,Random,3,15,0.5,1.0,1.0,1.0,1000,0.7,0.7522962962962962,0.0011086392257108105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.2062350993826,10.727151976941153,0.0,0.0,0.0,0.0,0.0,0.0,0.4957037037037039,0.002164687288326186,6336198.841624999,126237.3894940162,1408.0441870277778,28.05275322089248,0.12385185185185185,0.0011805464778154968,0.1262222222222222,0.004053144894905022,0.12385185185185185,0.003267665925942631,0.13037037037037036,0.0015852544117802075,0.12362962962962963,0.007512586603560357,0.12525925925925926,0.0018885257457751112,0.11903703703703704,0.01080364720207676,0.12777777777777777,0.0010886621079036394
stress_scan,load_scale,1.0,Full,3,15,1.0,1.0,1.0,1.0,1000,0.7,0.9580740740740741,0.0020068469902436254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.9776775881481,0.8350427655061322,0.0,0.0,0.0,0.0,0.0,0.0,0.052962962962962885,0.002179842810305492,1867251.9712933844,175195.95092820018,414.944882509641,38.932433539600034,0.0,0.0,0.0,0.0,0.0,0.0,0.947037037037037,0.0021798428103055375,0.01037037037037037,0.00037770514915502095,0.009777777777777778,0.0011036788463519506,0.011925925925925927,0.0008380524814062784,0.020888888888888887,0.0007908946853356538
stress_scan,load_scale,1.0,IQL,3,15,1.0,1.0,1.0,1.0,1000,0.7,0.9574074074074075,0.00228311629739595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.60545833629624,2.1140489726567364,0.0,0.0,0.0,0.0,0.0,0.0,0.05311111111111103,0.0021391894930657194,2196537.0169871286,227118.9049640477,488.11933710825076,50.470867769788384,0.0,0.0,0.0,0.0,0.0,0.0,0.9468888888888889,0.0021391894930657585,0.010222222222222223,0.0004800548665487304,0.01074074074074074,0.0005832598425193932,0.011851851851851851,0.0018533327412143408,0.020296296296296295,0.0002771598064276992
